tconst,titleType,originalTitle,title,startYear,runtimeMinutes,averageRating,numVotes,Main_genre,Sub_genre_1,Sub_genre_2,Directors,birthYear,deathYear,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5
tt3672840,movie,Tian jiang xiong shi,Dragon Blade,2015,127,6.0,18676.0,Fantasy,Drama,Action,Daniel Lee,0.0,0.0,Xiangdong Xu,Vander McLeod,Su Hang,Sunny Tsang Tat Sze,Ka-Nang Wong
tt3682448,movie,Bridge of Spies,Le pont des espions,2015,142,7.6,291475.0,Thriller,History,Drama,Steven Spielberg,1946.0,0.0,Gerd Nefzer,Irving Gordon,Bobby Johanson,Kimberly Kachougian,Mark Kahn
tt3685236,movie,Ibiza,Ibiza,2018,94,5.2,15944.0,Romance,Comedy,,Alex Richanbach,0.0,0.0,Igor Nola,Igor Nola,Alex Hernandez,Filip Varnica,Uros Cvetkovic
tt3691740,movie,The BFG,Le BGG : Le Bon Gros Géant,2016,117,6.4,78830.0,Fantasy,Family,Adventure,Steven Spielberg,1946.0,0.0,Kirby Atkins,David Broder,Chris Gibbins,Robert Dixon,Kirby Atkins
tt3702652,movie,The Other Side of the Door,The Door,2016,96,5.3,17251.0,Horror,,,Johannes Roberts,1976.0,0.0,Fran Cooper,Suchitra Pillai,Fran Cooper,Suchitra Pillai,Clive Dawson
tt3704050,movie,Remember,Remember,2015,94,7.5,23499.0,Thriller,Mystery,Drama,Atom Egoyan,1960.0,0.0,Christopher Plummer,Liza Balkan,Christopher Plummer,Liza Balkan,Hazel Gorin
tt3704700,movie,Brain on Fire,Brain on Fire,2016,88,6.6,18598.0,Drama,Biography,,Gerard Barrett,1987.0,0.0,Daniel Bacon,Lisa Wolofsky,Daniel Bacon,Lisa Wolofsky,Brian McCaig
tt3707104,movie,Mine,Mine,2016,106,5.9,15922.0,Thriller,Fantasy,Drama,,,,Gustavo Suñer,Gustavo Suñer,Clint Dyer,Primo De Santis,Fabio Guaglione
tt3707106,movie,By the Sea,Vue sur mer,2015,122,5.3,19024.0,Romance,Drama,,Angelina Jolie,1975.0,0.0,Jean-Jacques Debout,Jean-Jacques Debout,Paul Sebastian,Cyril Jackson,Cyrille Autin
tt3708886,movie,War on Everyone,War on Everyone: au-dessus des lois,2016,98,5.8,17347.0,Crime,Comedy,Action,John Michael McDonagh,1967.0,0.0,John Michael McDonagh,John Michael McDonagh,Dennis Crow,Elizabeth Eves,Manuel Álvarez Maciste
tt3713166,movie,Unfriended,Unfriended,2014,83,5.5,69443.0,Thriller,Mystery,Horror,Levan Gabriadze,1969.0,0.0,Don Gordon,Courtney Halverson,Lee Silver,James Flanagan,Joe Wicker
tt3715320,movie,Irrational Man,L'homme irrationnel,2015,95,6.6,59569.0,Romance,Drama,Comedy,Woody Allen,1935.0,0.0,Betsy Aidem,Tamara Hickey,Morgan Neville,Paula Plum,Jean-Pierre Vincent
tt3717252,movie,Underworld: Blood Wars,Underworld: Blood Wars,2016,91,5.8,70702.0,Fantasy,Adventure,Action,Anna Foerster,0.0,0.0,Richard S. Wright,Adam Horak,Jiri Horych,Frantisek Mesícek,Josa Leah 'SDB' Porter
tt3717490,movie,Power Rangers,Power Rangers,2017,124,5.9,102696.0,Sci-Fi,Adventure,Action,Dean Israelite,1984.0,0.0,Bob Allen,Boris Bergman,Mike Crestejo,Herb Crowder,Fred Davies
tt3721936,movie,American Honey,American Honey,2016,163,7.0,39242.0,Romance,Drama,Adventure,Andrea Arnold,1961.0,0.0,Andrea Arnold,Ed Bruce,Laura Kirk,Robbie Ryan,Andrea Arnold
tt3721954,movie,Maudie,Maudie,2016,115,7.6,16710.0,Romance,Drama,Biography,Aisling Walsh,1958.0,0.0,Hussain Amarshi,Shelley Cornick,Heather Haldane,Billy MacLellan,Stephen O'Connell
tt3721964,movie,Gringo,Gringo,2018,111,6.1,27436.0,Crime,Comedy,Action,Nash Edgerton,1973.0,0.0,Nash Edgerton,Donna Casey-Aira,Lance Cherniet,Noreen Coyne,Javier Escobar
tt3722070,movie,The Lady in the Van,The Lady in the Van,2015,104,6.7,26784.0,Drama,Comedy,Biography,Nicholas Hytner,1956.0,0.0,Alan Bennett,Rosie Hackett,Alex Jennings,Keith Marriner,June Watson
tt3726704,movie,Experimenter,Experimenter,2015,98,6.6,17618.0,History,Drama,Biography,Michael Almereyda,1959.0,0.0,Peter Levine,Per Melita,Mark Myers,Tom Roma,Peter Levine
tt3731562,movie,Kong: Skull Island,Kong: Skull Island,2017,118,6.6,284768.0,Fantasy,Adventure,Action,Jordan Vogt-Roberts,0.0,0.0,Michael Ambrose,Cynthia Lejeune,Lyda Blank,Roger Cook,Craig H. Davidson
tt3733774,movie,The Trust,Le Casse,2016,92,5.4,18037.0,Thriller,Crime,,,,,Julie Kroll,Vanessa Campbell,Ashley Campbell,Ali Brown,Tony Carrison
tt3733778,movie,Pay the Ghost,Pay the Ghost,2015,94,5.2,16176.0,Thriller,Horror,,Uli Edel,1947.0,0.0,Roger Glidden,Janet Lo,Brian White,Roger Glidden,Janet Lo
tt3735246,movie,Bajirao Mastani,Bajirao Mastani,2015,158,7.3,31687.0,History,Drama,Action,Sanjay Leela Bhansali,1963.0,0.0,Tanvi Azmi,Ganesh Yadav,Tanvi Azmi,Ganesh Yadav,Bishwadeep Chatterjee
tt3741700,movie,Godzilla: King of the Monsters,Godzilla II : Roi des monstres,2019,132,6.0,152175.0,Fantasy,Adventure,Action,Michael Dougherty,1974.0,0.0,Scott Chambliss,Tom Akos,Roger Barton,Brian Connor,Cathy Crandall
tt3748172,movie,Gerald's Game,Jessie,2017,103,6.5,92241.0,Thriller,Horror,Drama,Mike Flanagan,1978.0,0.0,Armanda Costanza,Bret Culp,Mike McGill,Gwendolyn Mulamba,Staci Witt
tt3748528,movie,Rogue One,Rogue One: A Star Wars story,2016,133,7.8,564302.0,Sci-Fi,Adventure,Action,Gareth Edwards,1975.0,0.0,David Ankrum,Orin Beaton,Sue Bradbear,Doug Chiang,Gary Cohen
tt3750872,movie,The Wife,The Wife,2017,99,7.2,36215.0,Drama,,,Björn Runge,1961.0,0.0,Jonathan Pryce,Jaspreet Bal,Chorley Bunce,Lena Runge,Mark Leese
tt3758172,movie,Jungle,Jungle,2017,115,6.7,50099.0,Biography,Adventure,Action,Greg McLean,0.0,0.0,Phil Eagles,Chris Fahey,Mike Gabrawy,Ian Kenny,Dana Lustig
tt3760922,movie,My Big Fat Greek Wedding 2,Mariage à la grecque 2,2016,94,6.0,28597.0,Romance,Comedy,,Kirk Jones,1964.0,0.0,Tannis Burnett,Mark Giles,Kathryn Haggis,Tim Kneeshaw,Eleu Kruse
tt3766354,movie,The Equalizer 2,Equalizer 2,2018,121,6.7,137229.0,Thriller,Crime,Action,Antoine Fuqua,1965.0,0.0,Tony Eldridge,Alex Siskin,Haley Sweet,Richard Wenk,Richard Martinson
tt3774114,movie,Snowden,Snowden,2016,134,7.3,140504.0,Drama,Crime,Biography,Oliver Stone,1946.0,0.0,Bhasker Patel,Patrick Joseph Byrnes,Scott Fraser,Rusty Gardner,Hilton Goring
tt3778644,movie,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,135,6.9,299284.0,Sci-Fi,Adventure,Action,Ron Howard,1954.0,0.0,Richard Bain,Celia Barnett,Nigel Black,Rob Bredow,Conor Breen
tt3783958,movie,La La Land,La La Land,2016,128,8.0,516098.0,Music,Drama,Comedy,Damien Chazelle,1985.0,0.0,Anthony Cady,Cindera Che,Ed Cobb,Tom Cross,Mario Diaz
tt3787590,movie,We Are Your Friends,We Are Your Friends,2015,96,6.2,36540.0,Romance,Music,Drama,Max Joseph,0.0,0.0,Bill Callahan,Alicia Coppola,Shannon Kemp,Dennis Matkosky,Akiko Matsumoto
tt3792960,movie,Le tout nouveau testament,Le tout nouveau testament,2015,114,7.1,30415.0,Fantasy,Comedy,,Jaco Van Dormael,1957.0,0.0,Pascal Auriat,Jean-Henri Compère,Aleksandar Dimitrijevic,Daniel Marquet,An Pierlé
tt3794354,movie,Sonic the Hedgehog,"Sonic, le film",2020,99,6.5,95725.0,Comedy,Adventure,Action,Jeff Fowler,1978.0,0.0,David Arnold,Sean Blackie,Tom Butler,Gurjit Chohan,Darrin DeLoach
tt3797868,movie,The Choice,Un choix,2016,111,6.6,35889.0,Romance,Drama,,Ross Katz,1971.0,0.0,Vincent Ball,Tammy Blackburn,Matt Fann,Vick Griffin,Joe Klotz
tt3799232,movie,The Kissing Booth,The Kissing Booth,2018,105,6.0,68875.0,Romance,Comedy,,Vince Marcello,0.0,0.0,Adam Friedlander,Stephen Jennings,Ronan Dumesnil,Adam Friedlander,Stephen Jennings
tt3799694,movie,The Nice Guys,The Nice Guys,2016,116,7.4,286866.0,Crime,Comedy,Action,Shane Black,1961.0,0.0,Shane Black,J. Todd Anderson,Anthony Bagarozzi,Tal Bergman,Tyson Fountaine
tt3808342,movie,Saul fia,Le fils de Saul,2015,107,7.5,45740.0,War,Drama,,László Nemes,1977.0,0.0,Gellért Drávucz,István Kolos,László Melis,László Rajk,Gábor Rajna
tt3813310,movie,Cop Car,Cop Car,2015,88,6.3,30813.0,Thriller,Crime,,Jon Watts,1981.0,0.0,Alicia Van Couvering,Alicia Van Couvering,Christopher Gerding,Arte Shelton,Jason Tahara
tt3819668,movie,Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',Dragon Ball Z : La Résurrection de 'F',2015,93,7.3,20613.0,Animation,Adventure,Action,Tadayoshi Yamamuro,0.0,0.0,Mike McFarland,Sean Schemmel,Mike McFarland,Sean Schemmel,Chuck Huber
tt3824458,movie,Tangerine,Tangerine,2015,88,7.1,27967.0,Drama,Crime,Comedy,Sean Baker,1971.0,0.0,Ian Edwards,Matt Radecki,Ian Edwards,Matt Radecki,Kevin Chinoy
tt3829266,movie,The Predator,The Predator,2018,107,5.3,117877.0,Sci-Fi,Adventure,Action,Shane Black,1961.0,0.0,Kerry Phillips,Asregadoo Arundi,Chris Cristobal,Andrea Dance,Joe Doserro
tt3829920,movie,Only the Brave,Line of fire,2017,134,7.6,60005.0,Drama,Biography,Action,Joseph Kosinski,1974.0,0.0,Trevor Fulks,Michael Menchel,Ken Nolan,Geoff Stults,Kevin Ward
tt3833480,movie,The Outpost,Assiégés,2019,123,6.8,22252.0,History,Drama,Action,Rod Lurie,1962.0,0.0,Jacob Scipio,Matt Varosky,Jacob Scipio,Matt Varosky,Georgi Aleksandrov
tt3835080,movie,31,31,2016,102,5.1,18805.0,Thriller,Horror,,Rob Zombie,1965.0,0.0,Meg Foster,Judy Geeson,Jane Carr,Roy Fox,Peter Mendoza
tt3841424,movie,Under sandet,Les oubliés,2015,100,7.8,36714.0,War,History,Drama,Martin Zandvliet,1971.0,0.0,Lene Ejlersen,Barbara Kreuzer,Sonia Salazar-Zivoder,Lene Ejlersen,Barbara Kreuzer
tt3846674,movie,To All the Boys I've Loved Before,À tous les garçons que j'ai aimés,2018,99,7.1,91541.0,Romance,Drama,Comedy,Susan Johnson,1970.0,0.0,Peter Dashkewytch,Janel Parrish,Ryan Purcell,Katie Kellas,Peter Dashkewytch
tt3850214,movie,Dope,Dope,2015,103,7.2,81298.0,Crime,Comedy,Adventure,Rick Famuyiwa,1973.0,0.0,Kristin Dewey,Reginald 'Fieldy' Arvizu,Gerry Gershman,David Grace,Wendy Kutzner
tt3850590,movie,Krampus,Krampus,2015,98,6.2,65037.0,Fantasy,Drama,Comedy,Michael Dougherty,1974.0,0.0,John Axelrad,Timothy Clarkin,Gareth King,Gerald Morse,Brian Satterwhite
tt3859076,movie,Truth,Truth: Le prix de la vérité,2015,125,6.8,19090.0,History,Drama,Biography,James Vanderbilt,1975.0,0.0,Mark Bergin,Doug Mankoff,Mark Bergin,Doug Mankoff,Gael Ballantyne
tt3861390,movie,Dumbo,Dumbo,2019,112,6.3,67633.0,Fantasy,Family,Adventure,Tim Burton,1958.0,0.0,Clive Brunt,John Bush,Amerjit Deu,James Harris,Kate Healey
tt3863552,movie,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,163,8.0,73290.0,Comedy,Adventure,Action,Kabir Khan,0.0,0.0,Sumit Basu,Krishnakumar Kunnath,Usha Kiran,Sumit Basu,Krishnakumar Kunnath
tt3864056,movie,The Goldfinch,Le Chardonneret,2019,149,6.3,17581.0,Drama,,,John Crowley,1969.0,0.0,James Donahower,Lidia Tamplenizza,Robert Turano,James Donahower,Lidia Tamplenizza
tt3874544,movie,The Boss Baby,Baby Boss,2017,97,6.3,110666.0,Comedy,Animation,Adventure,Tom McGrath,1964.0,0.0,Edie Lehmann Boddicker,Perry Montague-Mason,Joseph C. Moshier,Ramsey Naito,Paul Richards
tt3890160,movie,Baby Driver,Baby Driver,2017,113,7.6,449495.0,Drama,Crime,Action,Edgar Wright,1974.0,0.0,James W. Apted,Cheryl Beasley Blackwell,Perry Botkin Jr.,Mark 'Boylee' Boyle,Martin Cantwell
tt3892172,movie,Leave No Trace,Leave No Trace,2018,109,7.2,52327.0,Drama,Adventure,,Debra Granik,1963.0,0.0,Roger D. Faires,Dana Millican,Linda Reisman,Chris Steele,Roger D. Faires
tt3896198,movie,Guardians of the Galaxy Vol. 2,Les Gardiens de la Galaxie Vol. 2,2017,136,7.6,582565.0,Comedy,Adventure,Action,James Gunn,1966.0,0.0,Nikolas Korda,Glen Campbell,Louisa V. Anthony,Kent Baker,James Bell
tt3901826,movie,The Breadwinner,"Parvana, une enfance en Afghanistan",2017,94,7.7,21594.0,Family,Drama,Animation,Nora Twomey,1971.0,0.0,Rick Villeneuve,Rick Villeneuve,Andrew Rosen,Mimi Polk Gitlin,Anita Doron
tt3907584,movie,All the Bright Places,Tous Nos Jours Parfaits,2020,107,6.5,22117.0,Romance,Drama,,Brett Haley,0.0,0.0,Kylie S. Price,Chad Austin Kerr,Amber Cover,Sara Katrenich,Grace Casas
tt3922798,movie,The Siege of Jadotville,The Siege of Jadotville,2016,108,7.2,33522.0,History,Drama,Action,Richie Smyth,0.0,0.0,Maeve Paterson,Kevin Brodbin,Mark Davidson,Alex Mackie,Catherine O'Flaherty
tt3922818,movie,The Space Between Us,Un Monde entre nous,2017,120,6.4,49026.0,Sci-Fi,Romance,Drama,Peter Chelsom,1956.0,0.0,Raymond Scott,Peter Chelsom,Esodie Geiger,Eb Lottimer,Donna L. May
tt3949660,movie,Teenage Mutant Ninja Turtles: Out of the Shadows,Ninja Turtles 2,2016,112,6.0,85508.0,Comedy,Adventure,Action,Dave Green,0.0,0.0,Opal Alladin,Robert Brophy,Jeremy Howard,Shawn Kelly,Martin Laing
tt3960412,movie,Popstar: Never Stop Never Stopping,Popstar: Célèbre à tout prix,2016,87,6.7,55770.0,Music,Comedy,,,,,James Buckley,James 'Kamal' Gray,Ringo Starr,Tomer Yosef,James Buckley
tt3963816,movie,Marauders,Marauders,2016,107,5.5,20573.0,Thriller,Crime,Action,Steven C. Miller,1981.0,0.0,Torrie Wilson,Torrie Wilson,Jonathan Southard,Joshua Harris,Richie Chance
tt3966404,movie,Mustang,Mustang,2015,97,7.6,36376.0,Drama,,,Deniz Gamze Ergüven,1978.0,0.0,Jan van Diermen,Frank Henschke,Nezih Unen,Mine Vargi,Jan van Diermen
tt3967856,movie,Okja,Okja,2017,120,7.3,107845.0,Drama,Adventure,Action,Bong Joon Ho,1969.0,0.0,Celia Bond,Jim Buckman,Jeffrey Butterworth,Dave Cambria,Charlie Campbell
tt3986820,movie,The Endless,The Endless,2017,111,6.5,35528.0,Horror,Fantasy,Drama,,,,Jon Schell,Tate Ellington,Justin Benson,Emily Montague,Aaron Moorhead
tt4003440,movie,The House That Jack Built,The House That Jack Built,2018,152,6.8,61491.0,Horror,Drama,Crime,Lars von Trier,1956.0,0.0,Nina Crone,Grith Deleuran,Jerker Fahlström,Pål Morten Hverven,Jesper Lorents
tt4005402,movie,Colonia,Colonia,2015,110,7.1,48634.0,History,Drama,Biography,Florian Gallenberger,1972.0,0.0,Clemens Bachmann,Boris Bartholomäus,Richenda Carey,Iván Espeche,Edouard Pallardy
tt4015500,movie,The Tale,Le Passé Recomposé,2018,114,7.3,15861.0,Mystery,Drama,Biography,Jennifer Fox,0.0,0.0,Ron Dempsey,Gary Levy,Adetoro Makinde,Ron Dempsey,Gary Levy
tt4025514,movie,Suburra,Suburra,2015,130,7.4,18721.0,Thriller,Drama,Crime,Stefano Sollima,1966.0,0.0,Paolo Carnera,Luca Ricci,Paolo Carnera,Luca Ricci,Matteo De Laurentiis
tt4034228,movie,Manchester by the Sea,Manchester by the Sea,2016,137,7.8,251912.0,Drama,,,Kenneth Lonergan,1962.0,0.0,Casey Affleck,Douglas Aibel,June Anderson,Joshua Dreyfus,Chip Hamilton
tt4034354,movie,Swiss Army Man,Swiss Army Man,2016,97,7.0,107605.0,Fantasy,Drama,Comedy,,,,Louis Ciceros,Matt Conrad,Joseph Cordova,Robert Pfeffer,Louis Ciceros
tt4044364,movie,Citizenfour,Citizenfour,2014,114,8.0,52999.0,History,Documentary,Biography,Laura Poitras,1964.0,0.0,Christina Burchard,Rosemary Rotondi,Ben Wizner,Kevin Bankston,William Bourdon
tt4046784,movie,Maze Runner: The Scorch Trials,Le Labyrinthe : La Terre brûlée,2015,131,6.3,225857.0,Sci-Fi,Adventure,Action,Wes Ball,1980.0,0.0,Tamara Allen,Adrian DeLude,Daniel T. Dorrance,Justin Muller,Dennis Riewerts
tt4048272,movie,Toni Erdmann,Toni Erdmann,2016,162,7.4,44997.0,Drama,Comedy,,Maren Ade,1976.0,0.0,Silke Fischer,Erik Mischijew,Ruth Reinecke,Nicolas Wackerbarth,Valeska Grisebach
tt4062536,movie,Green Room,Green Room,2015,95,7.0,109689.0,Thriller,Horror,,Jeremy Saulnier,1976.0,0.0,Mark Lovedale,Don Lundell,Paul H. Maritsas,Mary McDonald-Lewis,Emie Otis
tt4068576,movie,The Nightingale,The Nightingale,2018,136,7.3,22825.0,Horror,Drama,Adventure,Jennifer Kent,1969.0,0.0,Alan Faulkner,Greg Hajdu,Maeliosa Stafford,Alan Faulkner,Greg Hajdu
tt4073790,movie,The Darkest Minds,Darkest Minds: Rébellion,2018,104,5.7,28760.0,Drama,Adventure,Action,Jennifer Yuh Nelson,1972.0,0.0,Cal Johnson,Don Baer,Doug Burch,Larkin Campbell,Michael Dzialowski
tt4080728,movie,En man som heter Ove,Mr. Ove,2015,116,7.7,48627.0,Romance,Drama,Comedy,Hannes Holm,1962.0,0.0,Peter Bengtsson,Gregers Dohn,Stefan Gödicke,Hannes Holm,Guido Konijn
tt4080956,movie,A Prayer Before Dawn,Une prière avant l'aube,2017,116,6.9,21110.0,Crime,Biography,Action,Jean-Stéphane Sauvaire,0.0,0.0,Sylvie Balland,Lauren Chen,Karine Nuris,David Ungaro,Sylvie Balland
tt4088268,movie,Flaskepost fra P,Les enquêtes du Département V: Délivrance,2016,112,7.0,17550.0,Mystery,Drama,Crime,Hans Petter Moland,1955.0,0.0,Olga Delgado-López,Nina Hilzinger,Ingrid Holzapfel,Frederik Honoré,Klaus Kennemann
tt4094724,movie,The Purge: Election Year,American Nightmare 3 : Élections,2016,108,6.0,91095.0,Sci-Fi,Horror,Action,James DeMonaco,1969.0,0.0,Melissa Cooperman,James DeMonaco,Dr. Luke,Edwin Hodge,Scott Mundy
tt4103724,movie,Forever My Girl,Forever My Girl,2018,108,6.7,15113.0,Romance,Music,Drama,Bethany Ashton Wolf,0.0,0.0,Alex Roe,Rahsheda Harris,Natalia Shilaimon,Brett Boyett,Josh Turner
tt4116284,movie,The Lego Batman Movie,"Lego Batman, le film",2017,104,7.3,132852.0,Comedy,Animation,Action,Chris McKay,0.0,0.0,Will Arnett,Rosario Dawson,Will Arnett,Rosario Dawson,Simon Ashton
tt4123430,movie,Fantastic Beasts: The Crimes of Grindelwald,Les animaux fantastiques: Les crimes de Grindelwald,2018,134,6.6,229025.0,Fantasy,Family,Adventure,David Yates,1963.0,0.0,Tim Battersby,Jérôme Boussier,Neil Grigson,Steve Paciello,Alison Sudol
tt4126476,movie,After,After - Chapitre 1,2019,105,5.3,41009.0,Romance,Drama,,Jenny Gage,0.0,0.0,Tom Betterton,Charles Auty,Tom Betterton,Charles Auty,Michelle Harrison
tt4136084,movie,Florence Foster Jenkins,Florence Foster Jenkins,2016,111,6.8,51681.0,Drama,Comedy,Biography,Stephen Frears,1941.0,0.0,Consolata Boyle,Tony Clarkson,David Haig,Simon Helberg,John Kavanagh
tt4139124,movie,Keanu,Keanu,2016,100,6.3,46036.0,Crime,Comedy,Action,Peter Atencio,1983.0,0.0,Erin Cochran,Garry Moore,Erin Cochran,Garry Moore,Nick Costantino
tt4154664,movie,Captain Marvel,Captain Marvel,2019,123,6.9,463041.0,Sci-Fi,Adventure,Action,,,,Samuel L. Jackson,Susan McNamara,Gwen Stefani,Jim Charmatz,Dana Arnold
tt4154756,movie,Avengers: Infinity War,Avengers: Infinity War,2018,149,8.4,866049.0,Sci-Fi,Adventure,Action,,,,Simon Downes,Lori Grabowski,Matt Aston,Vikki Barrett,Jason Chalmers
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,2019,181,8.4,857379.0,Drama,Adventure,Action,,,,Josh Brolin,Chris Petts,Ron Mason,Chris Castaldi,Jennifer Badger
tt4158096,movie,Free Fire,Free Fire,2016,91,6.4,42890.0,Crime,Comedy,Action,Ben Wheatley,1972.0,0.0,Shaheen Baig,Enzo Cilenti,Joe Geary,John Hembrough,Mary Kyte
tt4160708,movie,Don't Breathe,Don't Breathe: La Maison des ténèbres,2016,88,7.1,226867.0,Thriller,Horror,Crime,Fede Alvarez,1978.0,0.0,Mathew Hart,Gordon A. Timpen,Mathew Hart,Gordon A. Timpen,Karl R. Austen
tt4172430,movie,13 Hours,13 Hours,2016,144,7.3,122180.0,History,Drama,Action,Michael Bay,1965.0,0.0,Richard Abate,Erin Beck,Manuel Cauchi,Abdelghafar Essalfi,Redfoo
tt4176826,movie,Er ist wieder da,Il est de retour,2015,116,7.1,42473.0,Fantasy,Drama,Comedy,David Wnendt,1977.0,0.0,Hanno Lentz,Katharina Abt,Christian Bruhn,Christl Druxeis,Richard Eckes
tt4178092,movie,The Gift,The Gift,2015,108,7.0,142561.0,Thriller,Mystery,Drama,Joel Edgerton,1974.0,0.0,Susan May Pratt,Scott Loveless,Erin McKenna,Richard Sherman,Susan May Pratt
tt4181052,movie,Special Correspondents,Special Correspondents,2016,101,5.8,21050.0,Comedy,,,Ricky Gervais,1961.0,0.0,Simon Hale,Tim Hilts,Simon Hale,Tim Hilts,Larry Bodnar
tt4190530,movie,Anthropoid,Opération Anthropoid,2016,120,7.2,44646.0,Drama,Biography,Action,Sean Ellis,1970.0,0.0,Detlef Bothe,Maxine Davis,Guy Farley,Hana Frejková,Anna Geislerová
tt4196450,movie,The Birth of a Nation,Naissance d'une nation,2016,120,6.4,20227.0,History,Drama,Biography,Nate Parker,1979.0,0.0,Phillip Banner,Preston L. Holmes,Francine Jamison-Tanchuck,Jason Stuart,Phillip Banner
tt4196776,movie,Jason Bourne,Jason Bourne,2016,123,6.6,210799.0,Thriller,Action,,Paul Greengrass,1955.0,0.0,Greg Anderson,Matt Blair,Richard Burden,Gaëlle Cohen,Dan Fontaine
tt4196848,movie,Mr. Church,Mr. Church,2016,104,7.7,26246.0,Drama,Comedy,,Bruce Beresford,1940.0,0.0,Shawn Blakeman,Rhoda Fine,Billy A. Fox,Jason Goebel,Ellis M. James
tt4218572,movie,Widows,Les veuves,2018,129,6.9,89186.0,Thriller,Drama,Crime,Steve McQueen,1969.0,0.0,Tai Davis,Linda Forsén,Coburn Goss,James Harrison,Alisa Hensley
tt4218696,movie,The Wall,The Wall,2017,88,6.2,24610.0,Thriller,Drama,Action,Doug Liman,1965.0,0.0,Nicole LaLoggia,John L. Grissom,Kristeen Reimnitz,Laith Nakli,Samuel Rosenberg
tt4225622,movie,The Babysitter,La Baby-Sitter,2017,85,6.3,75602.0,Horror,Comedy,,McG,1968.0,0.0,Christopher Bergschneider,Lorraine Stewart,Kristen Vallow,Christopher Bergschneider,Lorraine Stewart
tt4229236,movie,Cobain: Montage of Heck,Cobain: Montage of Heck,2015,145,7.6,28294.0,Documentary,Biography,Animation,Brett Morgen,1968.0,0.0,Jessica Berman Bogdan,Jessica Berman Bogdan,Brett Morgen,Stefan Nadelman,The Brady Bunch
tt4244998,movie,Alpha,Alpha,2018,96,6.7,56423.0,Drama,Adventure,Action,Albert Hughes,1972.0,0.0,Mark Bakshi,Hudson Cooley,Neil Eskuri,Tannis Hegan,Jens Hultén
tt4255304,movie,The Void,The Void,2016,90,5.9,31955.0,Sci-Fi,Mystery,Horror,,,,Drake Conrad,Jesse Persian,Drake Conrad,Jesse Persian,Samy Inayeh
tt4257858,movie,Going Clear: Scientology & the Prison of Belief,"Scientologie, sous emprise",2015,119,8.0,37367.0,Documentary,,,Alex Gibney,1953.0,0.0,Lawrence Wright,Lawrence Wright,Bill Chesley,Kim Masters,Hana Whitfield
tt4257926,movie,Miracles from Heaven,Les Miracles du ciel,2016,109,7.1,22570.0,Family,Drama,Biography,Patricia Riggen,1970.0,0.0,Ally Hawkins,Ally Hawkins,Diane Howard,Judd Lormand,Maureen Grosser
tt4262980,movie,Shin Gojira,Shin Gojira,2016,120,6.8,24174.0,Drama,Adventure,Action,,,,Charles Glover,Akira Hamada,Toshio Miike,Jun Nakamura,Tôru Tezuka
tt4263482,movie,The VVitch: A New-England Folktale,The Witch,2015,92,6.9,210491.0,Mystery,Horror,Drama,Robert Eggers,1983.0,0.0,Andy Boyd,Tricia Brioux,Scott Clarke,Bathsheba Garnett,Ralph Ineson
tt4272866,movie,Bakemono no ko,Le garçon et la bête,2015,119,7.7,20944.0,Animation,Adventure,Action,Mamoru Hosoda,1967.0,0.0,Baku Numata,Takaaki Torashima,Yutaka Katô,Kentarô Nakazawa,Tatsuya Tomaru
tt4273292,movie,Under the Shadow,Under the Shadow,2016,84,6.9,24813.0,Horror,Fantasy,Drama,Babak Anvari,0.0,0.0,Chris Barwell,Ray Haratian,Donall McCusker,Hamid Djavadan,Narges Rashidi
tt4276820,movie,The Founder,Le fondateur,2016,115,7.2,129888.0,Drama,Biography,,John Lee Hancock,1956.0,0.0,Michael Keaton,Kenny Alfonso,Andrew Benator,David de Vries,Ronald Hurd
tt4285496,movie,El abrazo de la serpiente,L'étreinte du serpent,2015,125,7.9,21330.0,Drama,Biography,Adventure,Ciro Guerra,1981.0,0.0,Jan Bijvoet,Efraín Sánchez,Jan Bijvoet,Efraín Sánchez,Carlos García
tt4291600,movie,Lady Macbeth,The Young Lady,2016,89,6.8,20535.0,Romance,Drama,,William Oldroyd,0.0,0.0,Christopher Granier-Deferre,Richard Stanley Jan Harris,Nikolai Leskov,Golda Rosheuvel,Steve Peckover
tt4302938,movie,Kubo and the Two Strings,Kubo et l'armure magique,2016,101,7.8,119529.0,Animation,Adventure,Action,Travis Knight,1973.0,0.0,Maggie Begley,Nelson Lowry,Keith McQueen,Brian Ormiston,Mitch Prater
